Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCOCCOCCN)CC2)n1,1.0
FC(F)(F)c1cc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)cc(C(F)(F)F)c1,1.0
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1C,1.0
Cc1cc(Nc2nc(Sc3ccc(NS(C)(=O)=O)cc3)nc3ccccc23)n[nH]1,1.0
CCCNc1nc(SCC)nc2c1cnn2CC(Cl)c1ccccc1,1.0
CSc1nc(NCCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,1.0
CSc1nc(Nc2cccc(Cl)c2)c2ccn(CC(Cl)c3ccccc3)c2n1,1.0
O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccccc1Cl,1.0
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,1.0
ClC(Cn1ncc2c(NCc3ccccc3Br)ncnc21)c1ccc(Br)cc1,1.0
CS(=O)(=O)c1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,1.0
ClC(Cn1ncc2c(NCc3cccc(Br)c3)ncnc21)c1ccc(Br)cc1,1.0
COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1,1.0
Nc1nc(Nc2ccc([C@H]3CC[C@H](N4CCOCC4)CC3)cc2)nn1-c1ccccn1,1.0
CCSc1nc(Nc2cccc(F)c2)c2cnn(CC(C)c3ccccc3)c2n1,1.0
CC(=O)N(C)c1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1,1.0
CSc1nc(NCCc2ccccc2)c2ccn(Cc3ccc(F)cc3)c2n1,1.0
Cc1cc(Nc2nc(Sc3ccccc3)nc3ccccc23)n[nH]1,1.0
Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Cl)cc2)cc1,1.0
CCCCNc1nc(SC)nc2c1cnn2CC(Br)c1ccccc1,1.0
Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,1.0
CSc1nc(Nc2cccc(O)c2)c2cnn(CC(C)c3ccccc3)c2n1,1.0
COc1cc(Nc2nccc(-c3nccs3)n2)cc(OC)c1,1.0
CCCNc1ncnc2c1cnn2CC(Br)c1ccccc1,1.0
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccccc1Cl,1.0
O=C1NN(c2ccccc2)C(=O)/C1=C\c1ccccc1OCc1ccccc1,1.0
CC(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,1.0
CC(Cn1ncc2c(Nc3cccc(Cl)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1,1.0
Oc1cc(Nc2nccc(-c3nccs3)n2)cc(C(F)(F)F)c1,1.0
CCN(CC)c1ccc(/C=C2/C(=O)NN(c3ccc(I)cc3)C2=O)c(O)c1,0.0
O=c1[nH]c(CN2CC[C@H](O)C2)nc2c1sc1ccc(-c3ccc(O)cc3)cc12,0.0
O=c1[nH]cnc2c1sc1c(Cl)ccc(Cl)c12,0.0
COc1ccccc1Sc1nc(Nc2cc(C)[nH]n2)c2ccccc2n1,0.0
Cc1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(C)c(Cl)c4)o3)C2=O)cc1C,0.0
Cc1cc(Nc2nc(N(C)c3ccccc3)nc3ccccc23)n[nH]1,0.0
CSc1nc(Nc2cccc(F)c2)c2cnn(CCc3ccccc3)c2n1,0.0
Cc1cc(C)cc(Nc2nccc(-c3nccs3)n2)c1,0.0
Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)cc1,0.0
ClC(Cn1ncc2c(NCc3ccc(Br)cc3)ncnc21)c1ccc(Br)cc1,0.0
O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,0.0
O=C(Nc1nnc(SCc2ccccc2)s1)c1ccccc1Cl,0.0
CCCSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
CSc1nc(Nc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
Fc1ccc(CNc2nc(SCCN3CCOCC3)nc3c2cnn3CC(Cl)c2ccccc2)cc1,0.0
Clc1cccc(Nc2nc(SCCN3CCOCC3)nc3c2cnn3CCc2ccccc2)c1,0.0
CNc1cc(-c2c[nH]c(=O)c(NC(=O)c3ccc(N4CCCCC4)cc3)c2)ncn1,0.0
CC(C)n1nc(-c2cc3c(Cl)cccc3[nH]2)c2c(N)ncnc21,0.0
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,0.0
Cc1cc(Nc2nc(Oc3ccccc3)nc3ccccc23)n[nH]1,0.0
O=C(Nc1nnc(CCc2ccccc2)s1)c1ccc(Cl)cc1Cl,0.0
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,0.0
CC(C)(C)c1ccc(C(=O)Nc2cc(-c3ccncc3)c[nH]c2=O)cc1,0.0
Cc1cc(Nc2nccc(-c3nccs3)n2)cc(C(F)(F)F)c1,0.0
CSc1nc(Nc2cccc(F)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
Fc1ccc(C(Cl)Cn2ncc3c(Nc4cccc(Cl)c4)ncnc32)cc1,0.0
CC(Cn1ncc2c(Nc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,0.0
CSc1nc(Nc2ccccc2)c2cnn(CCc3ccccc3)c2n1,0.0
CSc1nc(Nc2ccccc2)c2ccn(CC(Cl)c3ccccc3)c2n1,0.0
Fc1ccc(C(Cl)Cn2ncc3c(NCc4cccc(F)c4)ncnc32)cc1,0.0
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,0.0
BrC(Cn1ncc2c(N3CCCCC3)ncnc21)c1ccccc1,0.0
CCN(CC)c1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,0.0
CSc1nc(N2CCCC2)c2cnn(CC(Br)c3ccccc3)c2n1,0.0
Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)cc1F,0.0
CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,0.0
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1,0.0
CSc1nc(NCc2cccc(Br)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1ccc(N2CCCCC2)cc1,0.0
Cc1cc(Nc2nccc(-c3nc(CO)cs3)n2)cc(C(F)(F)F)c1,0.0
CSc1nc(Nc2cccc(Br)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
COc1cc(Nc2nccc(-c3nccs3)n2)cc(C(F)(F)F)c1,0.0
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,0.0
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,0.0
COc1ccc(C(=O)Nc2nnc(Cc3c[nH]c4ccccc34)s2)cc1,0.0
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,0.0
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,0.0
CC(C)(C)Nc1c(Nc2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)c(=O)c1=O,0.0
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,0.0
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,0.0
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1,0.0
CCOc1nc(NC(C)=O)cc(N)c1C#N,0.0
N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2,0.0
CCn1c2cc(Cl)c(O)cc2c(=O)c2c(=O)o[nH]c21,0.0
CSc1nc(NCc2ccccc2Cl)c2cnn(CC(C)c3ccccc3)c2n1,0.0
O=C(Nc1nnc(CCc2ccccc2)s1)c1ccccc1I,0.0
Cc1cc(C)cc(Nc2nccc(-c3ncc(CO)s3)n2)c1,0.0
CSc1nc(N2CCCC2)c2ccn(Cc3ccc(F)cc3)c2n1,0.0
Cc1cc(C)cc(Nc2nccc(-c3nc(C)cs3)n2)c1,0.0
Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2-c1cccc(-c2cnnn2Cc2cccc(/C=C/C(=O)NO)c2)c1,0.0
CSc1nc(NCc2ccccc2F)c2cnn(CC(C)c3ccccc3)c2n1,0.0
COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)cc1OC,0.0
Cc1cc(C)cc(Nc2nccc(-c3nc(CO)cs3)n2)c1,0.0
CC(Cn1ncc2c(Nc3cccc(F)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1,0.0
Fc1cccc(Nc2ncnc3c2cnn3CC(Cl)c2ccccc2)c1,0.0
C(=C\n1ncc2c(NCc3ccccc3)ncnc21)\c1ccccc1,0.0
CSc1nc(N2CCCCC2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
OCCNc1nc(NCCc2ccccc2)c2cnn(/C=C\c3ccccc3)c2n1,0.0
OC(Cn1ncc2c(NCCc3ccccc3)ncnc21)c1ccccc1,0.0
OC(Cn1ncc2c(NCc3ccccc3)ncnc21)c1ccccc1,0.0
Cc1noc([C@H]2C3CCC(CC3)[C@@H]2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)n1,0.0
CSc1nc(N2CCCCC2)c2ccn(Cc3ccc(F)cc3)c2n1,0.0
CNC(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,0.0
CCCNc1nc(SC)nc2c1cnn2CC(Br)c1ccccc1,0.0
CCCCNc1nc(SCCC)nc2c1cnn2CC(Cl)c1ccccc1,0.0
CSc1nc(N2CCOCC2)c2cnn(CC(Br)c3ccccc3)c2n1,0.0
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(F)cc1,0.0
CCOCCNc1ncnc2c1cnn2CC(Br)c1ccccc1,0.0
CSc1nc(NCCc2ccccc2)c2cnn(CC(Br)c3ccccc3)c2n1,0.0
CSc1nc(NCCc2ccccc2)c2cnn(CC(Cl)c3ccc(Cl)cc3)c2n1,0.0
CN(C)c1ccc(C(=O)Nc2cc(-c3ccncc3)c[nH]c2=O)cc1,0.0
CC(C)Nc1ncnc2c1cnn2CC(Br)c1ccccc1,0.0
CSc1nc(NCc2ccc(F)cc2)c2cnn(CC(C)c3ccccc3)c2n1,0.0
CCCCNc1ncnc2c1cnn2CC(Br)c1ccccc1,0.0
ClC(Cn1ncc2c(NCc3ccccc3)nc(SCCN3CCOCC3)nc21)c1ccccc1,0.0
O=C(Nc1nnc(CCc2ccccc2)s1)c1ccccc1,0.0
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,0.0
Cc1cccc(Nc2nccc(-c3nccs3)n2)c1,0.0
Fc1ccc(C(Cl)Cn2ncc3c(NCc4ccncc4)ncnc32)cc1,0.0
CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccc(Cl)cc3)c2n1,0.0
CCCCNc1nc(SC)nc2c1ccn2Cc1ccc(F)cc1,0.0
CCCNc1nc(S(C)(=O)=O)nc2c1cnn2/C=C\c1ccccc1,0.0
Cc1cc(Nc2nc(Sc3ccc(NC(=O)OC(C)(C)C)cc3)nc3ccccc23)n[nH]1,0.0
ClC(Cn1ncc2c(NCc3ccccc3)ncnc21)c1ccccc1,0.0
CSc1nc(NCc2ccccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
CS(=O)(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,0.0
NS(=O)(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,0.0
CSc1nc(N2CCOCC2)c2cnn(CC(Cl)c3ccc(Cl)cc3)c2n1,0.0
CN1CCN(C(=O)Cn2c(-c3ccc(Cl)cc3)csc2=N)CC1,0.0
CSc1nc(NCCc2ccccc2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,0.0
BrC(Cn1ncc2c(NCc3ccccc3)ncnc21)c1ccccc1,0.0
CSc1nc(N2CCOCC2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,0.0
Cc1cc(C)cc(Nc2nccc(-c3nc(C)c(C(=O)N[C@@H](C)CO)s3)n2)c1,0.0
Cc1cc(C)cc(Nc2nccc(-c3nc(C)c(C(=O)N[C@H](C)CO)s3)n2)c1,0.0
COc1cc(Nc2nccc(-c3nc(CO)cs3)n2)cc(C(F)(F)F)c1,0.0
Cc1cc(C)cc(Nc2nccc(-c3nc(C)c(CCO)s3)n2)c1,0.0
Cc1cc(Nc2nccc(-c3nc(C)c(CCO)s3)n2)cc(C(F)(F)F)c1,0.0
OCC(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,0.0
CCSc1nc(N2CCOCC2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
CCCNc1nc(SCCC)nc2c1cnn2CC(Cl)c1ccccc1,0.0
CN(C)c1nc(N2CCOCC2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
COc1cc(Nc2nccc(-c3ncc(C)s3)n2)cc(C(F)(F)F)c1,0.0
Clc1cccc(Nc2ncnc3c2cnn3CC(Cl)c2ccccc2)c1,0.0
CCCNc1nc(SCCN2CCOCC2)nc2c1cnn2CC(Cl)c1ccccc1,0.0
Clc1ccc(C(Cl)Cn2ncc3c(NCc4ccncc4)ncnc32)cc1,0.0
Cc1cncc(C#Cc2sc(NC(=O)NC[C@H](C)OCC3CC3)nc2C)c1,0.0
CN1CCN(CCCOc2cccc(CC(=O)Nc3nc(-c4c[nH]c5ncccc45)cs3)c2)CC1,0.0
O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncccc23)cs1,0.0
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,0.0
Cc1nc(NC(=O)NCCc2cn(CC(F)F)cn2)sc1C#Cc1cccnc1,0.0
Cc1nnc([C@H]2C3CCC(CC3)[C@@H]2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)o1,0.0
COc1cc(N2CCc3nc(NC(=O)NCCc4cn(CC(F)F)cn4)sc3C2)cnc1Cl,0.0
O=P(O)(O)CC[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,0.0
O=c1nc([C@H]2C3CCC(CC3)[C@@H]2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)[nH]o1,0.0
COc1cc(C#Cc2sc(NC(=O)NCCOCC3CC3)nc2C)cnc1OC,0.0
Oc1cc([C@H]2C3CCC(CC3)[C@@H]2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)on1,0.0
CC(=O)NS(=O)(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,0.0
Fc1cnc2[nH]cc(-c3ncc(F)c(N[C@H]4C5CCC(CC5)[C@@H]4c4nnn[nH]4)n3)c2c1,0.0
Oc1cc([C@H]2C3CCC(CC3)[C@@H]2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)no1,0.0
O=P(O)(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,0.0
Cc1nc(NC(=O)NCCOCC2CC2)sc1C#Cc1ccc2cncn2c1,0.0
COc1cncc(N2CCc3nc(NC(=O)NCCc4cn(CC(F)F)cn4)sc3C2)n1,0.0
O=c1[nH]c(=O)n(C[C@H]2C3CCC(CC3)[C@@H]2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)o1,0.0
Oc1cc([C@H]2C3CCC(CC3)[C@@H]2Nc2nc(-c3c[nH]c4ncc(F)cc34)ncc2F)[nH]n1,0.0
C[C@@H](c1ccc2ncccc2c1)c1nnc2sc(-c3cnn(C)c3)nn12,0.0
O=C(Nc1cc(-c2cccc(NC3CC3)n2)c[nH]c1=O)c1ccc(N2CCCCC2)cc1,0.0
COc1ccc(CCNc2nc(SC)nc3c2cnn3CC(Cl)c2ccccc2)cc1,0.0
FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1,0.0
Cc1cc(C#Cc2sc(NC(=O)NC[C@H](C)OCC3CC3)nc2C)cnc1C,0.0
COc1ccncc1C1=NNC(=O)/C1=N\Nc1ccccc1,0.0
CSc1nc(NCCc2ccccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1,0.0
OCc1csc(-c2ccnc(Nc3cc(O)cc(C(F)(F)F)c3)n2)n1,0.0
COc1ccc(C2=NNC(=O)/C2=N\Nc2cccc(OC)c2)cc1,0.0
Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,0.0
COc1ccc(C2=NNC(=O)/C2=N\Nc2cccnc2)cc1,0.0
COc1ccc(CNc2nc(SC)nc3c2cnn3CC(Cl)c2ccccc2)cc1,0.0
O[C@H]1CC[C@H](Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,0.0
COc1cc(SC)ccc1C(=O)Nc1nnc(CCc2ccccc2)s1,0.0
